HEADER_1;HEADER_2;HEADER_3;HEADER_4;HEADER_5;HEADER_6;HEADER_7;HEADER_8;HEADER_9;HEADER_10;HEADER_11;HEADER_12;HEADER_13;HEADER_14;HEADER_15;HEADER_16;HEADER_17;HEADER_18;HEADER_19;HEADER_20;HEADER_21;HEADER_22;HEADER_23;HEADER_24;HEADER_25;HEADER_26;HEADER_27;HEADER_28;HEADER_29;HEADER_30;HEADER_31;HEADER_32;HEADER_33;HEADER_34;HEADER_35;HEADER_36;HEADER_37;HEADER_38;HEADER_39;HEADER_40;HEADER_41;HEADER_42;HEADER_43;HEADER_44;HEADER_45;HEADER_46;HEADER_47;HEADER_48;HEADER_49;HEADER_50;HEADER_51;HEADER_52;HEADER_53;HEADER_54;HEADER_55;HEADER_56;HEADER_57;HEADER_58;HEADER_59;HEADER_60;HEADER_61;HEADER_62;HEADER_63;HEADER_64;HEADER_65;HEADER_66;HEADER_67;HEADER_68;HEADER_69;HEADER_70;HEADER_71;HEADER_72;HEADER_73;HEADER_74;HEADER_75;HEADER_76;HEADER_77;HEADER_78;HEADER_79;HEADER_80;HEADER_81;HEADER_82;HEADER_83;HEADER_84;HEADER_85;HEADER_86;HEADER_87;HEADER_88;HEADER_89;HEADER_90;HEADER_91;HEADER_92;HEADER_93;HEADER_94;HEADER_95;HEADER_96;HEADER_97;HEADER_98;HEADER_99;HEADER_100;HEADER_101;HEADER_102;HEADER_103;HEADER_104;
6321;17202;18372;12159;21224;26638;15591;2605;25817;23436;14526;7414;32219;28594;25863;19244;4677;11406;14952;14445;20110;1736;11444;21462;17843;25726;27754;9076;24281;25675;24958;25595;17972;6825;17244;20667;25895;14714;29227;10191;9645;21985;30030;16024;1271;16470;17201;14954;14679;8954;13890;16772;28508;23079;21309;14406;25151;15180;17581;24222;21373;15864;12208;25028;9670;15156;17914;13863;7958;14102;14620;19879;5666;26771;29446;32260;3829;29589;14283;11158;2779;2381;5285;3135;3966;25291;16441;5791;10575;18892;20508;29062;27943;9171;26517;30639;15662;13179;17317;9131;21757;1035;18500;30747;
24831;13131;29422;14370;9501;3478;22110;1050;30362;12337;922;11910;3387;9691;1071;23880;28588;12709;18878;19221;32543;15364;14007;15653;26166;5669;9317;303;28451;1920;2603;1940;1294;22960;10765;28123;25782;22146;26225;3421;16476;27724;9511;25153;23261;27776;25512;24235;24094;6272;24731;32305;28844;28852;32414;11663;20132;31195;17474;23195;27089;27806;7511;16507;21781;875;16747;17429;32522;23168;25485;29895;32744;5702;3927;1368;32426;17377;22315;20783;29036;10245;14268;16835;15640;28683;21712;10323;30785;31044;29509;24535;21839;8845;21586;19254;30685;23587;22032;953;14687;27065;32057;19392;
8456;2760;19503;6580;4843;32039;2880;20284;31328;3547;26152;28852;29609;11312;727;28891;14549;13065;30069;25803;21989;23668;13732;13359;26670;4993;30981;6576;27902;6229;5885;1968;25474;10874;22969;17723;17895;11641;24687;22330;7616;31659;30439;2538;14248;23372;1595;11917;14888;18897;731;24928;9179;4475;31699;27596;29903;23853;12113;5856;1839;15995;18529;511;23327;23043;10748;20950;23016;11776;27457;19345;21589;10012;26882;12367;16477;30598;4226;27859;31233;25669;18301;29052;2936;31948;5481;18039;16522;28878;29180;12339;2362;30803;23790;30741;28583;524;8960;11630;9524;7139;29757;29354;
27367;18903;12160;10954;22799;16135;1846;6932;18986;11532;25445;21768;27909;7564;9454;31895;16933;2572;11791;16016;2150;9734;21547;2907;23778;3900;7886;27113;4628;22603;30700;30443;574;8579;12649;25666;24839;13302;990;3255;20585;21199;27291;28653;15562;14054;232;10899;17513;26769;17553;16094;11772;27580;24993;16695;12952;29244;27501;15665;7888;2144;9940;26301;3873;28617;18886;27553;19342;7292;21507;31014;1671;2102;25893;18961;783;20480;13281;20693;26142;20482;2698;20999;14148;12700;27862;786;21648;8115;19173;300;23984;5449;25983;13449;23129;31313;18334;29646;8170;705;31020;31688;
14924;1000;20237;3934;23580;13314;31840;21444;6668;2058;18690;15602;30086;9167;4436;7765;31379;4170;29503;13252;29948;11311;19573;14005;175;2754;28153;21425;31075;13548;10465;5125;3455;142;6235;4027;30776;29205;19694;31688;9978;23631;15618;26759;19978;12925;7843;17510;12393;16553;3714;30432;7931;15929;10300;10155;29416;28357;29663;1586;1859;17702;19627;9541;30186;15567;9493;16143;7085;23905;19474;30025;10162;7289;6033;25006;14871;4556;6217;2735;21978;12663;15030;4199;10742;144;31070;9681;30159;30721;1113;10809;3280;2454;528;30448;15699;31572;19781;13636;7873;3341;21588;20655;
2810;7217;32184;22863;18167;14823;13776;27286;7854;26460;2531;27203;30773;27739;29795;13201;8747;31775;15982;686;24916;7269;6810;13422;387;709;23794;11841;28093;23617;29756;611;5019;13087;2174;9298;5616;26356;25280;16773;4780;27394;530;4699;0;16067;465;14162;25795;21702;13607;30329;28693;23482;7121;27944;13378;7625;5157;2542;2281;27175;28243;25291;22621;15594;17643;15263;23627;6428;16031;20707;3485;18702;7499;14999;19359;30960;15922;31611;32352;24479;28554;4226;14428;27070;16188;5252;6999;6920;9957;19507;1164;6628;14624;11856;17415;6458;13319;15391;25424;5254;7415;15896;
16201;4651;18836;14559;31065;24585;31245;11894;970;32337;26786;32690;19824;11416;29283;491;20620;19755;15674;7416;2287;4771;32555;1370;5475;11193;19163;26296;2118;24923;1359;4748;11128;23295;26871;1819;15224;32055;14827;25258;24009;5765;3956;5871;22171;20081;22222;28870;16807;2778;29484;18469;21083;16266;7933;27730;24375;23565;29294;8275;15479;19394;13104;15271;10738;15410;20859;17203;22594;7585;13907;3711;18725;4579;18186;19746;3875;15729;16902;123;12401;11964;22724;15778;12566;20417;11037;19358;2124;5598;1992;29145;1321;25572;5665;2769;26238;21101;19752;12047;10752;21104;23501;3165;
22181;24082;26219;15668;18001;11199;15762;13428;12978;6010;29193;4439;2408;13937;27155;28584;19306;18645;23538;2096;31653;32232;20906;13682;24806;15960;6663;12440;7929;28875;19169;6828;27411;27835;14495;9739;24429;3972;1786;29719;12850;10171;14084;31533;21403;10946;22120;2263;14168;26777;13299;13378;19763;12791;15699;21746;27888;9370;27167;20916;14711;4571;22552;23508;16181;13189;31919;27281;20927;8935;4039;2766;27832;17960;5051;22282;7158;10203;7843;11154;12000;27859;18643;27381;15130;23609;25765;26297;12901;11739;25465;16460;4032;4807;3065;22077;24531;11289;26018;4524;10382;25617;32128;10240;
29710;23913;26680;9432;704;27877;9548;20547;26824;20779;18331;17715;6820;7381;1831;19503;11532;1733;8219;20041;19485;5304;8973;29776;11703;21534;6784;17990;804;5418;10669;24340;11770;23589;2179;2173;15426;32007;236;21329;28633;5448;20818;32739;21783;22516;6242;19132;11439;24574;11791;29073;11478;31958;3546;1139;23976;11581;13905;22342;5319;15449;8662;10100;21573;13572;15522;18915;4292;8042;31754;29988;8923;15571;31488;31725;26556;13757;16348;3017;21780;28206;3933;17422;1075;29768;28906;14607;30829;15646;18462;14228;9408;9158;10116;23687;29879;24240;16543;21744;23693;24373;5422;23076;
13462;20339;19885;15928;25563;8793;22815;7356;7684;27134;14859;934;14460;26679;9413;10381;23247;3432;21230;32280;3671;22938;12350;15797;28951;21454;17537;14734;4071;2961;32480;2745;11218;22737;18018;28590;28348;19951;29619;28415;21319;4117;6179;4675;17400;2506;13809;19795;13718;11204;19914;26042;16595;12285;25997;28262;32559;4873;27729;11172;12056;14246;8105;29515;25430;26773;22055;23862;16806;11432;21278;22520;5285;8477;1964;30156;13552;20010;25848;1483;3466;10713;9145;19810;16254;15638;9464;30210;10437;7942;20502;793;21097;15003;4624;25666;2539;4710;25090;30648;10723;30380;28394;4369;
21990;25019;23215;22569;11692;28286;9826;5212;15218;7504;13251;14328;8606;23310;7;16369;19362;32368;31704;15319;9762;12185;9374;4614;8793;28140;17149;21533;2233;10274;29342;14257;24273;6809;22323;1858;25716;26607;8885;8045;27672;8144;20720;19556;4732;10252;15426;7068;6542;15341;28576;30149;27275;30151;23001;5375;872;5840;17951;11083;21361;306;15811;19775;19248;6239;14144;29951;9104;31653;13947;12648;8258;20226;16969;21902;20832;1593;21298;15465;6224;26149;8053;29899;29676;12366;26699;27029;22495;11450;11376;23083;4946;1542;25568;14117;2761;11189;10462;14152;18759;11975;29243;14516;
11449;19597;17109;16990;12689;7101;29278;14785;8626;4034;29535;8401;10892;18005;14972;28721;7816;21329;11001;24997;26022;32451;11389;16074;24932;10561;19990;2053;18403;19070;6782;1977;14917;15899;413;9661;6745;21183;31566;3853;25466;20329;18278;1471;2740;25349;28403;27961;10793;12862;27329;26274;31667;30612;4899;4502;26315;27054;15599;17694;9642;23537;10187;21727;17837;19793;8615;13969;1790;22887;907;7091;24433;16324;27539;21373;9388;30086;22584;2327;8587;29993;2256;12808;6851;16543;18264;16625;1733;18850;32626;28795;31973;13385;18090;14990;8123;10201;14845;20420;1737;8670;21660;8989;
27487;32635;9197;24052;7356;12543;31955;20529;32630;19384;5679;12481;7196;28172;11431;16963;281;10693;5030;12292;31707;26797;22435;14126;27957;32603;21927;28732;15618;25164;27657;19633;12556;12598;10364;7434;11052;3224;5965;13041;4786;27030;6117;29619;27910;22532;23189;28404;27024;28353;27539;19874;25814;21062;28479;11559;9956;2430;29611;15075;24817;5337;31579;9177;11839;31644;9545;11432;7235;17275;5676;1470;32262;1641;1786;12232;3787;6831;7340;1132;10226;315;27969;14139;3612;3643;22021;25313;6544;32747;1811;30367;15838;30635;26649;6140;13506;2389;14939;19639;20554;21709;7163;255;
14395;24026;20599;15846;5810;5684;29299;9236;30727;19934;29369;32440;25078;32181;2174;709;26113;8266;30439;3674;13072;3309;19403;31873;27227;2314;31675;24861;15241;953;32575;16670;3097;12176;21859;6903;11778;28347;3954;21330;27030;17743;18946;23042;24236;17884;14128;6969;254;11330;7725;4347;13264;6853;29690;2258;18643;11619;29039;29124;26184;22372;19074;18050;6248;16180;27334;26594;4612;3182;23346;31631;24681;23609;13604;8959;5766;20439;18085;7846;13137;27003;19439;12650;18278;11099;25133;22614;7665;11527;6017;10898;27855;6905;15435;30099;20464;21613;22953;27023;5120;7027;28986;27188;
5190;2882;27176;22425;12236;18639;20325;25461;6592;8606;17204;18063;2330;3288;19436;27253;2943;17055;24056;23409;32613;23966;18211;5817;31097;15076;24339;2278;6461;3058;8466;20647;4342;20242;4885;6583;25797;8683;7670;9228;9492;8787;15109;19282;10291;20836;6847;8855;1859;11474;10461;30792;25172;29307;4497;22108;12234;16960;11276;21199;6917;4628;28227;17490;13889;10322;19955;12097;954;4180;13026;32469;6676;15681;24169;24219;26619;20262;27695;18468;23303;11849;20535;6398;28130;28858;30237;17636;25004;15914;26012;30770;9886;9728;4180;16028;14318;7082;11466;542;28403;3377;17073;30262;
4490;18449;19560;17234;8120;8263;4547;1668;9361;3499;8206;31101;3672;13184;847;22201;20967;1610;9420;19959;23889;991;29389;7404;7623;12737;13731;8248;7352;21931;13801;28825;30780;7274;6154;24671;15027;8942;4356;27936;21929;5537;22635;31148;17406;23032;31664;25667;5955;30279;30371;19718;29798;11225;13623;8364;17298;30528;25221;15222;5969;27370;10516;14437;3828;6133;18520;16554;14388;31044;9080;28510;13337;5331;11605;7539;8987;18247;21959;10731;7304;28106;23593;4679;13605;25109;11033;28483;22808;31950;8569;10688;32005;4629;27833;31746;27256;7258;22617;4891;11139;2417;13993;25767;
22952;24040;18132;3258;21496;8856;15388;18455;8317;20602;19047;24227;31958;11964;23547;4633;25121;22292;21638;25854;30;21589;1377;19928;29584;3904;14101;10907;15335;32156;27679;2148;13341;18313;16624;4969;4830;22289;3384;17200;13803;1536;10852;5888;15552;24053;869;30358;13941;7866;20916;2840;26338;32465;11155;9295;26374;23119;18325;32272;9386;17390;6496;31227;1345;11357;11186;8553;12307;5082;23458;927;17306;31235;22825;17480;31276;32745;4320;28194;475;28775;25355;24055;2970;8882;19415;22991;21921;27440;24800;10340;13586;3726;18422;15574;25308;27405;2849;19104;4063;19484;28130;21963;
1106;7212;10172;4961;20066;26816;10227;11813;17436;27843;18068;17281;23693;5407;1717;11456;9256;13195;19966;26749;20584;21412;13673;14427;14006;26176;22341;18167;10892;14079;16001;27163;1755;24611;23335;21813;26282;12449;8231;20487;20736;14455;11862;17823;23557;28481;12470;16266;2916;10503;19960;8517;28147;19802;21311;14324;16022;1183;31783;29270;3169;20394;31750;21753;11772;15759;11378;32426;1100;13236;1283;20784;20559;31787;16473;4666;8264;3647;21089;6293;6173;17741;5077;22946;6397;31190;18178;27400;3141;12497;22990;19622;21925;21830;2297;3788;12415;12312;18595;10410;31887;4643;5647;4872;
15825;25734;5798;31544;21407;4930;10303;8777;11034;1541;18077;15486;28876;6976;27193;25854;1420;22911;17474;31181;15009;19194;31715;29691;6442;14183;20676;4124;14525;12307;18131;23288;26958;8753;16196;30339;13394;25458;8918;11023;31013;27862;345;6336;10409;14273;19053;7488;25649;29009;908;16821;925;30703;8011;17648;18118;22308;23004;5607;13852;13742;16088;21094;30349;27092;15419;7681;5289;10230;26289;25933;2820;32616;21264;24912;2012;6529;10533;28469;13820;28398;21427;4164;3296;26444;29113;9746;27674;5879;27892;16117;1525;3868;22949;1723;23895;29718;916;12188;23276;19959;19541;26476;
15744;18276;16074;11542;27053;20135;31721;6725;23735;19711;25791;30052;18100;26682;9653;8137;4080;646;1811;13357;19855;27781;9922;26976;26996;32159;32598;3386;354;1692;24652;11221;16737;21106;15247;14073;15716;10587;27713;16856;3624;2603;23225;9468;13663;3553;8648;7805;3342;10620;6465;17015;17972;16912;27064;20411;15020;18200;3465;15557;5716;18190;25373;4335;7023;12857;13416;24036;1608;16327;22454;27990;21529;10523;19880;30452;28970;12136;121;29334;4669;8063;2182;23227;15658;18405;6670;29494;17607;5417;54;26660;15370;18548;18768;22817;9330;31842;2140;9404;23458;27664;20431;2088;
3152;12407;18836;26420;9821;26616;4177;20604;8773;31799;11755;4577;5050;31277;25420;28984;20364;12409;7524;23871;10444;2039;15213;10965;2353;19092;2676;12906;26810;19553;6677;25012;26773;10982;20102;5539;5440;5816;21463;20632;5102;23374;22135;8402;16172;6416;9467;19240;30404;26033;7963;3582;9954;18111;5629;4210;19061;14968;439;20950;27864;17120;12303;11619;28338;10000;20612;17963;4635;24273;403;28496;4608;23657;17203;25716;18632;10421;29346;26224;10807;1400;13155;4169;5267;2547;27016;30816;15622;28086;10541;29160;15172;30133;16197;669;30829;14238;14233;24755;1333;10090;1037;3341;
6978;9011;10533;23984;19926;28997;5065;3191;11693;25719;31813;7688;25641;6844;31380;13574;2476;2549;12254;9609;15173;20233;10559;23755;13200;29496;24522;28964;27351;7084;31182;28216;637;22353;12631;12655;32669;32487;1016;27301;6382;23382;4040;5411;7146;1601;16811;31950;11567;14557;14547;9119;26661;32004;902;6995;8673;29829;6433;10084;21321;10943;13661;15159;28281;9326;30929;10391;9062;8644;29368;4706;22465;18108;30709;30594;22047;7595;27476;27167;30806;10263;23315;18195;20778;29133;6049;415;6441;23086;10149;22364;25299;1994;15682;116;23038;14896;4249;12305;4729;28163;17296;30998;
10736;1873;13010;27406;16655;30241;22552;31585;4074;2379;8614;3790;6557;25485;25368;14101;17199;18138;17246;30964;20925;10741;19462;11861;5076;19519;32185;22726;14878;15310;3593;30761;9025;446;12906;14765;7940;26828;7293;4861;27828;4640;2965;7607;30918;19563;6004;18207;7613;24882;6229;10261;27726;19562;20528;6468;16066;4676;14649;22429;7069;10058;7593;19716;11133;7851;23746;20808;17988;4819;269;30553;23417;31807;3047;15029;14828;27280;6715;8484;31385;21470;18065;9381;4815;28238;27720;31144;20882;18407;12319;1405;19517;4257;29179;6413;32364;19135;3044;17352;8472;21855;592;21214;
32004;1360;2468;20658;15448;16419;1272;6284;32652;19845;25114;21133;14728;21196;30422;27625;5898;11471;17269;24400;30023;7163;16004;25005;11221;30371;3543;18195;11720;21912;20685;13300;17948;28410;24532;28309;29523;4941;9520;25790;9822;207;29433;14774;26817;265;31331;28783;11763;1189;18499;1533;21507;12671;27342;4172;6017;5887;9379;13587;32412;31909;20748;3332;32648;32485;23936;18246;26147;28214;31853;8484;15575;9318;30005;1543;15554;17456;13686;27553;2324;5904;1935;15980;14777;32086;4704;29267;31033;9338;1617;2990;14812;30639;7061;13428;17937;32442;17840;12716;12304;7941;16438;19749;
25791;29423;22742;1895;26066;11111;6808;9705;28471;12217;15971;29061;2993;28583;1218;14632;23747;7100;23783;27854;6607;14301;31985;25774;2687;15393;20330;10417;100;14307;23060;19497;5085;11029;485;12736;10299;2518;20560;19374;31522;7751;7622;11312;17202;15515;17789;31285;8679;32110;18032;7770;27838;29272;30119;15384;4506;2241;9656;19260;6757;3831;26510;26008;5114;3965;18537;7417;23619;30375;12582;27993;7070;13923;19137;8021;28038;23642;3096;12001;31855;20024;21745;2618;5361;8263;14911;15644;29737;14915;26529;23606;21853;15978;14892;17627;734;26322;30826;1274;28211;19711;19362;32592;
4979;20405;24154;8156;11251;2827;17435;13459;29729;5825;3700;15958;2224;32467;13121;20001;7926;10830;10286;17029;7314;9315;22390;31064;21073;31674;20977;18859;24147;11273;25165;23036;31081;17892;26011;9901;13250;18647;3342;19637;25799;25522;27904;27798;21059;3876;32054;14735;21191;13963;28261;2322;28493;25355;30965;30328;18459;7389;2308;28404;16618;30442;27566;14789;14408;30873;24972;20656;20027;23013;14970;7342;32295;17842;24222;27362;4081;5729;26790;11725;9317;16546;13648;24261;24789;24713;3120;5027;32259;7397;17838;7357;15938;21709;4686;16148;3799;19323;18228;24270;22693;18014;21479;11750;
17418;20842;17749;13090;29700;7603;31255;15685;31896;11834;27639;5766;6260;18182;12975;3138;25043;21111;9204;7918;4769;12504;13491;28239;4063;9779;32667;13805;17482;23145;5339;28101;3639;8065;30509;25406;17602;29249;27155;24158;6183;26875;30048;10046;20848;1194;16891;32699;13649;6206;13280;25967;3664;14899;25959;12256;8744;29800;26569;24310;5744;9775;27872;11699;2168;19616;15918;15646;23668;9524;9505;27520;2012;24207;10389;11219;23314;19356;17307;29048;3654;19679;31097;1064;5527;25607;27378;20525;122;9667;20679;1746;26720;32215;32637;8984;12947;31087;22625;9898;10593;2995;19402;8979;
12413;155;20638;25391;6306;4613;29975;18655;22137;21253;27847;13057;8381;25980;16346;32672;14749;11756;32668;32359;26466;31114;9275;26460;24657;19093;30669;10699;11731;16103;12948;10111;19155;17610;11393;12344;360;4620;18424;20826;19380;4438;31187;19939;15372;14777;4777;21151;12376;1162;11600;15007;21693;30064;26272;30695;14714;26811;17018;29799;16;7159;25097;32557;25510;9409;28488;6616;8363;18906;25029;14928;32701;29306;164;21684;1994;8167;17894;16788;7029;9541;1772;21601;1467;4528;1590;13857;14806;136;21105;22631;19041;17420;5809;5251;23486;7723;16379;19190;5557;31638;7174;5929;
22621;25882;21826;27486;14400;6957;28698;10470;1466;4039;11638;2196;25506;12915;30341;26483;12588;17061;13753;19380;19214;7246;16659;13802;26594;12974;14752;4730;5068;11625;1092;24396;3932;23518;16310;22983;5558;29364;23500;18685;19952;18357;13817;14370;27579;32736;24340;13635;17222;25529;28250;26676;21599;19940;1463;5579;4316;26610;27457;25419;25145;10619;23557;28195;12930;19821;31751;3033;31859;12707;1924;17985;9951;21690;10618;26610;12110;26144;7019;11514;26602;7277;29277;27601;19612;17911;15653;19084;13170;18336;22501;21587;23620;32243;6356;789;9111;13424;14909;4474;23745;10019;9675;10522;
5966;17020;1283;16620;21411;5466;15122;16385;27361;10601;11209;14450;11788;13742;29670;20119;109;24416;30357;8313;28980;31994;25654;16778;6242;3982;7777;7828;15078;26204;7463;24048;31238;8355;14747;4088;4609;439;402;17342;27635;19284;30886;21503;1784;4658;27265;82;31892;16601;12888;9893;9299;15543;7093;12522;6828;24944;16506;2830;12075;18037;2083;13611;32208;728;11339;17918;14258;25439;26225;29083;24295;18135;11005;26719;31144;5290;5502;8743;177;436;27190;27071;3303;5971;20696;15518;2109;12477;11408;21200;26072;25239;13636;25395;9586;195;13850;30694;9724;13945;5434;26367;
2951;25753;2261;17276;15460;14911;7526;23165;14730;15256;28983;4272;22073;10997;18727;13324;4829;2078;25260;5570;7989;6633;10004;112;18356;13835;9232;24216;21032;15149;28018;9554;3481;28995;19510;22333;6516;17433;24255;13243;10217;3118;3684;26206;16273;22982;32299;19101;16468;30267;22228;6092;12170;3988;5146;2379;3936;16984;14133;22269;17789;30117;675;4603;21734;15740;9000;14730;28447;14175;27156;7243;8340;5406;31940;22962;7223;18926;7531;6073;27241;3515;28947;16598;32542;10943;26334;24106;31548;18772;9362;25083;7493;11782;7252;30308;9526;7661;12212;9291;12207;23866;1002;26260;
19539;31759;27487;32148;21362;26004;2160;5833;16102;25927;3438;7368;2618;5779;15849;17270;24082;29349;5422;9339;2758;28795;13838;32756;5713;27453;2017;30056;24938;17105;9419;18686;10224;27306;32062;2285;24715;23264;21696;10035;16273;6022;31727;23434;24870;16952;27586;24984;24232;27123;9745;26470;21322;3369;32600;16403;5118;533;13752;11978;7833;14669;31038;24049;1073;3734;18792;22179;21194;7163;19429;3169;16946;17185;157;20740;10282;24789;30449;17654;30662;24295;26692;6050;20503;6203;23482;11305;24071;17181;14143;30295;5507;21973;25036;9173;1504;6523;23269;26016;19831;24333;27495;28089;
28819;2751;21376;29983;6030;27026;6655;24058;30774;1320;24782;17945;28277;27095;25276;7582;2098;4860;32384;5624;2162;29074;29435;32018;9667;16643;12478;22730;2010;7741;25804;22181;18555;5385;8353;25537;31641;6040;17267;267;703;5215;2231;10161;12206;7718;24551;20955;31304;23131;29059;31638;19884;10667;30038;12304;12451;16084;15866;30475;19771;6068;7582;13964;7089;3238;2055;23763;13460;27151;5589;26256;3624;18484;19720;5460;10505;5455;21186;27206;28688;1505;27214;14615;20346;24393;25954;26424;18247;20630;27041;11082;31969;19866;12132;24790;4094;8255;7610;17470;14023;9247;26542;10995;
25914;24654;3784;3049;973;29562;28374;27720;31060;1591;14059;1125;3108;14228;29609;12528;24185;14322;3772;1135;2581;1558;26535;3306;7978;636;27075;8680;2682;19694;17284;20123;9917;8278;8959;11352;32067;8401;7081;16714;31194;20484;6498;14182;5618;7091;1202;32673;16127;14991;31826;13665;31775;19280;18414;22066;5885;27140;26665;8635;19445;12199;26594;13808;17785;20467;21173;15241;26291;18809;29893;14002;10603;23537;18361;20484;4908;14543;12549;10676;1442;8727;30059;5386;28231;27505;1473;15381;6463;4480;2292;5022;11135;23408;18253;10586;2101;15054;23283;8803;9572;23965;18866;32233;
5071;9894;27642;28709;15897;15;17707;27023;9002;15407;12559;7761;4053;30881;2728;8699;7095;14231;12333;27512;28002;9073;2127;21825;2491;12431;27840;28112;12960;4451;7670;11352;6350;12490;9261;23987;25858;9884;16811;23964;23647;23169;23111;28702;9232;18695;29740;20300;26670;7922;13787;16691;27108;7892;1391;18957;14545;1245;11557;20152;7085;23795;10523;15206;27696;32517;600;661;27183;9629;23309;2114;18953;21173;4122;19801;577;30412;5076;28529;7276;3641;26118;20662;3406;10430;19766;31782;22592;3936;13609;6657;468;31862;22185;2170;5564;6657;3205;27827;17384;14907;31194;20456;
